# Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFHX3	463	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP36	7538	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP362	230761	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP36L1	677	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP36L2	678	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP385A	29813	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP395	380912	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP418	232854	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP462	242466	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP609	214812	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP703	353310	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZFP831	100043757	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZMIZ1	57178	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZMIZ2	83637	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ZYX	7791	Mus musculus	10090	29038090
