,GeneID,CTD
13415,199786,NIBAN3
13416,84276,NICN1
13417,4811,NID1
13418,22795,NID2
13419,4812,NIDDM1
13420,326464,NIDDM10
13421,326466,NIDDM11
13422,326468,NIDDM12
13423,326562,NIDDM14
13424,326563,NIDDM15
13425,326564,NIDDM16
13426,326565,NIDDM17
13427,326499,NIDDM19
13428,4813,NIDDM2
13429,326530,NIDDM20
13430,326566,NIDDM21
13431,326534,NIDDM22
13432,326535,NIDDM23
13433,326537,NIDDM24
13434,326538,NIDDM25
13435,326512,NIDDM26
13436,326539,NIDDM27
13437,326540,NIDDM28
13438,326541,NIDDM29
13439,50982,NIDDM3
13440,326482,NIDDM30
13441,326533,NIDDM31
13442,326483,NIDDM32
13443,387376,NIDDM35
13444,387377,NIDDM36
13445,387378,NIDDM37
13446,387379,NIDDM38
13447,387380,NIDDM39
13448,100188782,NIDDM4
13449,369037,NIDDM40
13450,369038,NIDDM41
13451,387390,NIDDM43
13452,387391,NIDDM44
13453,387392,NIDDM45
13454,387396,NIDDM49
13455,387413,NIDDM50
13456,387452,NIDDM52
13457,387456,NIDDM53
13458,387460,NIDDM54
13459,387463,NIDDM55
13460,387464,NIDDM56
13461,408087,NIDDM57
13462,408089,NIDDM58
13463,408088,NIDDM59
13464,326414,NIDDM6
13465,544471,NIDDM61
13466,544502,NIDDM62
13467,100303139,NIDDM64
13468,100303355,NIDDM65
13469,100303389,NIDDM66
13470,100303242,NIDDM67
13471,100303111,NIDDM68
13472,100303057,NIDDM69
13473,326457,NIDDM7
13474,100303354,NIDDM70
13475,108511982,NIDDM71
13476,108511983,NIDDM72
13477,326459,NIDDM8
13478,326462,NIDDM9
13479,60491,NIF3L1
13480,84365,NIFK
13481,167359,NIM1K
13482,51199,NIN
13483,4814,NINJ1
13484,4815,NINJ2
13485,22981,NINL
13486,51388,NIP7
13487,123606,NIPA1
13488,81614,NIPA2
13489,152519,NIPAL1
13490,79815,NIPAL2
13491,57185,NIPAL3
13492,348938,NIPAL4
13493,25836,NIPBL
13495,8508,NIPSNAP1
13496,2631,NIPSNAP2
13497,25934,NIPSNAP3A
13498,55335,NIPSNAP3B
13499,11188,NISCH
13500,4817,NIT1
13501,56954,NIT2
13502,326405,NKA1
13503,79570,NKAIN1
13504,154215,NKAIN2
13505,286183,NKAIN3
13506,128414,NKAIN4
13507,79576,NKAP
13508,55216,NKAPD1
13509,222698,NKAPL
13510,85407,NKD1
13511,85409,NKD2
13512,4818,NKG7
13513,28512,NKIRAS1
13514,28511,NKIRAS2
13515,284353,NKPD1
13516,55922,NKRF
13517,298316,NKRFL
13518,678513,NKR-P1C
13519,4820,NKTR
13520,54729,NKX1-1
13521,390010,NKX1-2
13522,7080,NKX2-1
13523,4821,NKX2-2
13524,159296,NKX2-3
13525,644524,NKX2-4
13526,1482,NKX2-5
13527,137814,NKX2-6
13528,26257,NKX2-8
13529,4824,NKX3-1
13530,579,NKX3-2
13531,4825,NKX6-1
13532,84504,NKX6-2
13533,157848,NKX6-3
13534,54475,NLE1
13535,22871,NLGN1
13536,57555,NLGN2
13537,54413,NLGN3
13538,51701,NLK
13539,57486,NLN
13541,197358,NLRC3
13542,58484,NLRC4
13543,84166,NLRC5
13545,338322,NLRP10
13546,91662,NLRP12
13547,338323,NLRP14
13548,195046,NLRP1A
13549,637515,NLRP1B
13550,55655,NLRP2
13551,114548,NLRP3
13552,147945,NLRP4
13553,243880,NLRP4A
13554,210045,NLRP4B
13555,97895,NLRP4F
13556,126206,NLRP5
13557,171389,NLRP6
13558,338321,NLRP9
13559,79671,NLRX1
13560,4828,NMB
13561,4829,NMBR
13562,51068,NMD3
13564,4830,NME1
13565,4831,NME2
13566,690520,NME2-PS1
13567,4832,NME3
13568,4833,NME4
13569,8382,NME5
13570,10201,NME6
13571,29922,NME7
13572,51314,NME8
13573,347736,NME9
13574,9111,NMI
13575,64802,NMNAT1
13576,23057,NMNAT2
13577,349565,NMNAT3
13578,57407,NMRAL1
13579,54981,NMRK1
13580,27231,NMRK2
13581,129521,NMS
13582,4836,NMT1
13583,9397,NMT2
13584,10874,NMU
13585,10316,NMUR1
13586,56923,NMUR2
13587,4826,NNAT
13588,4837,NNMT
13589,23530,NNT
13590,84273,NOA1
13591,28987,NOB1
13592,135935,NOBOX
13593,26155,NOC2L
13594,64318,NOC3L
13595,79050,NOC4L
13596,25819,NOCT
13597,10392,NOD1
13598,64127,NOD2
13599,4838,NODAL
13600,9241,NOG
13601,79954,NOL10
13602,25926,NOL11
13603,79159,NOL12
13604,8996,NOL3
13605,8715,NOL4
13606,140688,NOL4L
13608,65083,NOL6
13609,51406,NOL7
13610,55035,NOL8
13611,79707,NOL9
13613,9221,NOLC1
13614,64434,NOM1
13615,23420,NOMO1
13616,4841,NONO
13617,364519,NONO-PS1
13618,55505,NOP10
13619,8602,NOP14
13620,51491,NOP16
13621,4839,NOP2
13622,29997,NOP53
13623,10528,NOP56
13624,51602,NOP58
13625,161424,NOP9
13626,4842,NOS1
13627,9722,NOS1AP
13628,4843,NOS2
13629,4846,NOS3
13630,51070,NOSIP
13631,115677,NOSTRIN
13632,4851,NOTCH1
13633,4853,NOTCH2
13634,4854,NOTCH3
13635,4855,NOTCH4
13636,344022,NOTO
13637,147111,NOTUM
13639,4857,NOVA1
13640,4858,NOVA2
13641,27035,NOX1
13643,50508,NOX3
13644,50507,NOX4
13645,10811,NOXA1
13646,124056,NOXO1
13647,122945,NOXRED1
13649,286958,NP4
13650,4861,NPAS1
13651,4862,NPAS2
13652,64067,NPAS3
13653,266743,NPAS4
13654,4863,NPAT
13655,256933,NPB
13656,2831,NPBWR1
13657,4864,NPC1
13658,29881,NPC1L1
13659,10577,NPC2
13660,56654,NPDC1
13661,79716,NPEPL1
13662,290963,NPEPO
13663,9520,NPEPPS
13664,8620,NPFF
13665,64106,NPFFR1
13666,10886,NPFFR2
13667,4867,NPHP1
13668,27031,NPHP3
13669,261734,NPHP4
13670,4868,NPHS1
13671,7827,NPHS2
13672,80896,NPL
13674,55666,NPLOC4
13675,4869,NPM1
13676,10361,NPM2
13677,10360,NPM3
13678,255743,NPNT
13679,4878,NPPA
13680,4879,NPPB
13681,4880,NPPC
13682,4881,NPR1
13683,4882,NPR2
13684,4883,NPR3
13685,10641,NPRL2
13686,8131,NPRL3
13687,594857,NPS
13688,387129,NPSR1
13689,27020,NPTN
13690,4884,NPTX1
13691,4885,NPTX2
13692,23467,NPTXR
13693,64111,NPVF
13694,283869,NPW
13695,4852,NPY
13696,4886,NPY1R
13697,4887,NPY2R
13698,5540,NPY4R
13699,4889,NPY5R
13700,1728,NQO1
13701,4835,NQO2
13702,190,NR0B1
13703,8431,NR0B2
13704,9572,NR1D1
13705,9975,NR1D2
13706,7376,NR1H2
13707,10062,NR1H3
13708,9971,NR1H4
13709,381463,NR1H5
13710,8856,NR1I2
13711,9970,NR1I3
13712,7181,NR2C1
13713,7182,NR2C2
13714,126382,NR2C2AP
13715,7101,NR2E1
13716,10002,NR2E3
13717,7025,NR2F1
13718,7026,NR2F2
13719,2063,NR2F6
13720,2908,NR3C1
13721,4306,NR3C2
13722,3164,NR4A1
13723,4929,NR4A2
13724,8013,NR4A3
13725,2516,NR5A1
13726,2494,NR5A2
13727,2649,NR6A1
13728,67169,NRADD
13729,4892,NRAP
13730,441478,NRARP
13731,4893,NRAS
13732,108202,NRAS-PS1
13733,29982,NRBF2
13734,29959,NRBP1
13735,340371,NRBP2
13736,4897,NRCAM
13738,4898,NRDC
13739,55051,NRDE2
13740,9315,NREP
13741,4899,NRF1
13742,3084,NRG1
13743,9542,NRG2
13744,10718,NRG3
13745,145957,NRG4
13746,4900,NRGN
13747,8204,NRIP1
13748,83714,NRIP2
13749,56675,NRIP3
13750,203447,NRK
13751,4901,NRL
13752,11270,NRM
13753,51299,NRN1
13754,123904,NRN1L
13755,654309,NRP
13756,8829,NRP1
13757,8828,NRP2
13758,375387,NRROS
13759,140767,NRSN1
13760,80023,NRSN2
13761,4902,NRTN
13762,9378,NRXN1
13763,9379,NRXN2
13764,9369,NRXN3
13765,311934,NS5ATP4
13766,10412,NSA2
13767,64324,NSD1
13768,7468,NSD2
13769,54904,NSD3
13770,50814,NSDHL
13771,4905,NSF
13772,55968,NSFL1C
13773,27065,NSG1
13774,51617,NSG2
13775,25936,NSL1
13776,8439,NSMAF
13777,197370,NSMCE1
13778,286053,NSMCE2
13779,56160,NSMCE3
13780,54780,NSMCE4A
13781,26012,NSMF
13782,84081,NSRP1
13783,54888,NSUN2
13784,63899,NSUN3
13785,387338,NSUN4
13786,55695,NSUN5
13787,221078,NSUN6
13788,79730,NSUN7
13789,30833,NT5C
13790,84618,NT5C1A
13791,93034,NT5C1B
13792,22978,NT5C2
13794,51251,NT5C3A
13795,115024,NT5C3B
13796,221294,NT5DC1
13797,64943,NT5DC2
13798,51559,NT5DC3
13799,4907,NT5E
13800,56953,NT5M
13801,123803,NTAN1
13803,4908,NTF3
13804,4909,NTF4
13806,4913,NTHL1
13807,50863,NTM
13808,28989,NTMT1
13809,9423,NTN1
13810,4917,NTN3
13811,59277,NTN4
13812,126147,NTN5
13813,22854,NTNG1
13814,84628,NTNG2
13815,84284,NTPCR
13816,4914,NTRK1
13817,4915,NTRK2
13818,4916,NTRK3
13819,4922,NTS
13820,4923,NTSR1
13821,23620,NTSR2
13822,9891,NUAK1
13823,81788,NUAK2
13824,51667,NUB1
13825,4682,NUBP1
13826,10101,NUBP2
13827,80224,NUBPL
13828,4924,NUCB1
13829,4925,NUCB2
13830,64710,NUCKS1
13831,10726,NUDC
13832,84955,NUDCD1
13833,134492,NUDCD2
13834,23386,NUDCD3
13836,4521,NUDT1
13837,170685,NUDT10
13838,55190,NUDT11
13839,83594,NUDT12
13840,25961,NUDT13
13841,256281,NUDT14
13842,55270,NUDT15
13843,131870,NUDT16
13844,84309,NUDT16L1
13845,200035,NUDT17
13846,79873,NUDT18
13847,390916,NUDT19
13848,318,NUDT2
13849,11051,NUDT21
13850,84304,NUDT22
13851,11165,NUDT3
13852,11163,NUDT4
13853,11164,NUDT5
13854,11162,NUDT6
13855,283927,NUDT7
13856,254552,NUDT8
13857,53343,NUDT9
13858,83540,NUF2
13859,26747,NUFIP1
13860,57532,NUFIP2
13861,389643,NUGGC
13862,4926,NUMA1
13863,8650,NUMB
13864,9253,NUMBL
13865,57122,NUP107
13866,55746,NUP133
13867,9972,NUP153
13868,9631,NUP155
13869,23279,NUP160
13870,23511,NUP188
13871,23165,NUP205
13872,23225,NUP210
13873,91181,NUP210L
13874,8021,NUP214
13875,129401,NUP35
13876,79023,NUP37
13877,348995,NUP43
13878,10762,NUP50
13879,53371,NUP54
13880,9818,NUP58
13881,23636,NUP62
13882,54830,NUP62CL
13883,79902,NUP85
13884,4927,NUP88
13885,9688,NUP93
13886,4928,NUP98
13888,231042,NUPL2
13889,26471,NUPR1
13891,103689998,NUPR1L1
13892,389493,NUPR2
13893,116150,NUS1
13894,51203,NUSAP1
13895,10204,NUTF2
13896,100043462,NUTF2-PS1
13897,256646,NUTM1
13898,54754,NUTM2F
13899,4931,NVL
13900,284434,NWD1
13901,57495,NWD2
13902,10482,NXF1
13903,56001,NXF2
13904,56000,NXF3
13905,55998,NXF5
13906,170722,NXF7
13907,64359,NXN
13908,115861,NXNL1
13909,158046,NXNL2
13910,120400,NXPE1
13911,120406,NXPE2
13912,91775,NXPE3
13913,54827,NXPE4
13914,381680,NXPE5
13915,304353,NXPE5L1
13916,30010,NXPH1
13917,11249,NXPH2
13918,11248,NXPH3
13919,11247,NXPH4
13920,29107,NXT1
13921,55916,NXT2
13922,222950,NYAP1
13923,57624,NYAP2
13924,57523,NYNRIN
13925,60506,NYX
13926,319888,OACYL
13927,220323,OAF
13928,221443,OARD1
13930,246730,OAS1A
13931,23961,OAS1B
13932,100535,OAS1D
13933,231699,OAS1E
13934,243262,OAS1F
13935,23960,OAS1G
13936,246729,OAS1H
13937,304507,OAS1I
13938,494198,OAS1K
13939,4939,OAS2
13940,4940,OAS3
13941,8638,OASL
13943,23962,OASL2
13944,4942,OAT
13945,4946,OAZ1
13946,100041965,OAZ1-PS
13947,4947,OAZ2
13948,51686,OAZ3
13949,79596,OBI1
13950,71468,OBOX1
13951,246792,OBOX2
13952,252829,OBOX5
13953,192267,OBP1F
13954,29991,OBP2A
13955,29989,OBP2B
13956,259247,OBP3
13957,84033,OBSCN
13958,23363,OBSL1
13959,729330,OC90
13960,4948,OCA2
13961,79629,OCEL1
13962,54940,OCIAD1
13963,132299,OCIAD2
13964,100506658,OCLN
13966,4951,OCM2
13967,4952,OCRL
13968,128506,OCSTAMP
13969,54959,ODAM
13970,152816,ODAPH
13971,4953,ODC1
13972,4956,ODF1
13973,4957,ODF2
13974,57489,ODF2L
13975,113746,ODF3
13976,440836,ODF3B
13977,161753,ODF3L1
13978,284451,ODF3L2
13979,146852,ODF4
13980,54953,ODR4
13981,266553,OFCC1
13982,8481,OFD1
13983,10724,OGA
13984,4967,OGDH
13985,55753,OGDHL
13986,55239,OGFOD1
13987,79676,OGFOD2
13988,79701,OGFOD3
13989,11054,OGFR
13990,79627,OGFRL1
13991,4968,OGG1
13992,4969,OGN
13993,8473,OGT
13994,326378,OIA2
13995,326379,OIA3
13996,369106,OIA4
13997,369107,OIA5
13998,369108,OIA6
13999,408135,OIA7
14000,444896,OIA8
14001,11339,OIP5
14002,729082,OIP5-AS1
14004,170392,OIT3
14005,29789,OLA1
14006,55301,OLAH
14007,10439,OLFM1
14008,93145,OLFM2
14009,118427,OLFM3
14010,10562,OLFM4
14011,283298,OLFML1
14012,169611,OLFML2A
14013,25903,OLFML2B
14014,56944,OLFML3
14030,259023,OLFR1055
14142,679789,OLFR1330-PS1
14407,258554,OLFR873
14446,502409,OLFR94-PS1
14463,116448,OLIG1
14464,10215,OLIG2
14465,167826,OLIG3
14466,4973,OLR1
14467,293072,OLR10
14468,288891,OLR1000
14469,288889,OLR1001-PS
14470,288881,OLR1002
14471,404923,OLR1003-PS
14472,405360,OLR1004-PS
14473,405536,OLR1005-PS
14474,288886,OLR1006
14475,288887,OLR1007
14476,362820,OLR1008-PS
14477,405537,OLR1009-PS
14478,405410,OLR100-PS
14479,405009,OLR101
14480,404922,OLR1010-PS
14481,404921,OLR1011-PS
14482,288861,OLR1012
14483,405538,OLR1013-PS
14484,404920,OLR1014
14485,404919,OLR1015-PS
14486,288858,OLR1016
14487,404918,OLR1017-PS
14488,405539,OLR1018-PS
14489,405359,OLR1019-PS
14490,288854,OLR1020
14491,405540,OLR1021-PS
14492,405965,OLR1022
14493,405541,OLR1023-PS
14494,288851,OLR1024
14495,405542,OLR1025-PS
14496,404917,OLR1026-PS
14497,405264,OLR1027-PS
14498,404916,OLR1028-PS
14499,288850,OLR1029
14500,405008,OLR102-PS
14501,293242,OLR103
14502,404915,OLR1030-PS
14503,404914,OLR1031-PS
14504,404913,OLR1032-PS
14505,404912,OLR1033-PS
14506,405543,OLR1034-PS
14507,404911,OLR1035-PS
14508,405263,OLR1036-PS
14509,405358,OLR1037-PS
14510,404910,OLR1038-PS
14511,404909,OLR1039-PS
14512,293243,OLR104
14513,405544,OLR1040-PS
14514,404908,OLR1041-PS
14515,405545,OLR1042-PS
14516,405262,OLR1043-PS
14517,405546,OLR1044-PS
14518,405547,OLR1045-PS
14519,405548,OLR1046-PS
14520,405549,OLR1047-PS
14521,404907,OLR1048-PS
14522,288840,OLR1049
14523,293244,OLR105
14524,404906,OLR1050-PS
14525,288839,OLR1051
14526,288838,OLR1052
14527,405550,OLR1053-PS
14528,405551,OLR1054-PS
14529,288835,OLR1055
14530,404905,OLR1056-PS
14531,288866,OLR1057
14532,288832,OLR1058
14533,288831,OLR1059
14534,293245,OLR106
14535,404904,OLR1060
14536,288829,OLR1061
14537,405552,OLR1062-PS
14538,288828,OLR1063
14539,405966,OLR1064
14540,304633,OLR1065
14541,304632,OLR1066-PS
14542,404903,OLR1067
14543,405967,OLR1068
14544,362821,OLR1069
14545,293246,OLR107
14546,366816,OLR1070
14547,288823,OLR1071
14548,288822,OLR1072
14549,405362,OLR1073
14550,299597,OLR1074-PS
14551,299596,OLR1075
14552,404961,OLR1076
14553,405280,OLR1077
14554,299593,OLR1078
14555,404960,OLR1079
14556,293247,OLR108
14557,405553,OLR1080-PS
14558,366834,OLR1081
14559,287002,OLR1082
14560,404959,OLR1083
14561,404958,OLR1084
14562,299589,OLR1085
14563,299588,OLR1086
14564,299586,OLR1087
14565,299582,OLR1088
14566,366835,OLR1089-PS
14567,405298,OLR109
14568,299553,OLR1090
14569,366843,OLR1091
14570,299570,OLR1092
14571,366844,OLR1093
14572,299575,OLR1094-PS
14573,299576,OLR1095
14574,302027,OLR1096
14575,405554,OLR1097-PS
14576,405555,OLR1099-PS
14577,293070,OLR11
14578,405007,OLR110
14579,405556,OLR1100-PS
14580,300194,OLR1102
14581,405216,OLR1104
14582,405968,OLR1105
14583,300199,OLR1106
14584,300202,OLR1107
14585,405353,OLR1108
14586,405557,OLR1109-PS
14587,405006,OLR111
14588,405558,OLR1110-PS
14589,300205,OLR1111
14590,405559,OLR1112-PS
14591,405560,OLR1113-PS
14592,405561,OLR1114-PS
14593,405185,OLR1115
14594,405184,OLR1116-PS
14595,405183,OLR1117
14596,405182,OLR1118
14597,405346,OLR1119
14598,293250,OLR112
14599,405562,OLR1120-PS
14600,315452,OLR1121
14601,405181,OLR1122
14602,300392,OLR1124
14603,405180,OLR1125
14604,405179,OLR1126
14605,405563,OLR1127-PS
14606,405345,OLR1128
14607,405178,OLR1129
14608,293251,OLR113
14609,300400,OLR1130
14610,405564,OLR1131-PS
14611,405344,OLR1132
14612,405565,OLR1133-PS
14613,405566,OLR1134-PS
14614,405177,OLR1135
14615,405343,OLR1136-PS
14616,405969,OLR1137
14617,405970,OLR1138
14618,300395,OLR1139
14619,405297,OLR114
14620,405342,OLR1140-PS
14621,405176,OLR1141-PS
14622,405175,OLR1142
14623,405391,OLR1143
14624,405174,OLR1144
14625,300405,OLR1145
14626,300407,OLR1146
14627,300408,OLR1147
14628,405173,OLR1148
14629,405172,OLR1149
14630,293253,OLR115
14631,405397,OLR1150-PS
14632,300411,OLR1151
14633,405567,OLR1152-PS
14634,405568,OLR1153-PS
14635,405569,OLR1154-PS
14636,300414,OLR1155
14637,405171,OLR1156
14638,405170,OLR1157-PS
14639,405169,OLR1158
14640,405168,OLR1159
14641,405341,OLR1160
14642,405570,OLR1161-PS
14643,405167,OLR1162
14644,405166,OLR1163
14645,405340,OLR1164
14646,405165,OLR1165
14647,405164,OLR1166
14648,405571,OLR1167-PS
14649,405163,OLR1168-PS
14650,300425,OLR1169
14651,405411,OLR116-PS
14652,405572,OLR1170-PS
14653,405373,OLR1171
14654,405339,OLR1172
14655,405390,OLR1174
14656,405161,OLR1175-PS
14657,405573,OLR1176-PS
14658,405160,OLR1177
14659,405159,OLR1178-PS
14660,405158,OLR1179
14661,405412,OLR117-PS
14662,405338,OLR1181-PS
14663,405156,OLR1182-PS
14664,405574,OLR1183-PS
14665,405575,OLR1184-PS
14666,405337,OLR1185
14667,405155,OLR1186
14668,405576,OLR1187-PS
14669,405413,OLR118-PS
14670,293255,OLR119
14671,405336,OLR1191
14672,405152,OLR1192
14673,367032,OLR1193
14674,405108,OLR1194
14675,405971,OLR1195
14676,300524,OLR1196
14677,406021,OLR1197
14678,300525,OLR1198
14679,405107,OLR1199
14680,365302,OLR12
14681,293256,OLR120
14682,405319,OLR1200
14683,405106,OLR1201
14684,405105,OLR1202
14685,405972,OLR1203
14686,300529,OLR1204
14687,405104,OLR1205-PS
14688,405103,OLR1206
14689,405577,OLR1207-PS
14690,300533,OLR1208-PS
14691,405102,OLR1209-PS
14692,293257,OLR121
14693,442857,OLR1210-PS
14694,405578,OLR1211-PS
14695,405579,OLR1212-PS
14696,405101,OLR1213
14697,300538,OLR1214
14698,405580,OLR1215-PS
14699,300540,OLR1217
14700,302087,OLR1218
14701,405318,OLR1219
14702,293258,OLR122
14703,405100,OLR1220
14704,300548,OLR1222
14705,300549,OLR1223
14706,405317,OLR1224-PS
14707,405974,OLR1225
14708,300551,OLR1226
14709,300552,OLR1227
14710,405316,OLR1228
14711,300554,OLR1229
14712,367060,OLR1230
14713,405099,OLR1231
14714,300557,OLR1232
14715,405975,OLR1233
14716,300558,OLR1234
14717,300560,OLR1235
14718,405098,OLR1236
14719,405315,OLR1237
14720,405387,OLR1238
14721,405097,OLR1239
14722,293260,OLR124
14723,300565,OLR1240
14724,300566,OLR1241
14725,300567,OLR1242
14726,300568,OLR1243
14727,405096,OLR1244
14728,405095,OLR1245
14729,405094,OLR1246
14730,405093,OLR1247
14731,300573,OLR1248
14732,405396,OLR1249
14733,405004,OLR125
14734,405092,OLR1250
14735,300576,OLR1251
14736,300577,OLR1252
14737,405091,OLR1253
14738,405976,OLR1254
14739,405581,OLR1255-PS
14740,405977,OLR1256
14741,367061,OLR1257
14742,100909996,OLR1258
14743,405582,OLR1258-PS
14744,300581,OLR1259
14745,293262,OLR126
14746,405314,OLR1260
14747,405090,OLR1261
14748,405089,OLR1262
14749,405583,OLR1263-PS
14750,300583,OLR1264
14751,300584,OLR1265
14752,405088,OLR1266
14753,367062,OLR1267-PS
14754,405584,OLR1268-PS
14755,405395,OLR1269-PS
14756,405911,OLR127
14757,405585,OLR1270-PS
14758,286959,OLR1271
14759,405087,OLR1272-PS
14760,300589,OLR1273
14761,405086,OLR1274
14762,405085,OLR1275
14763,405586,OLR1276-PS
14764,405587,OLR1277-PS
14765,286913,OLR1278
14766,405313,OLR1279
14767,293263,OLR128
14768,315571,OLR1280
14769,442856,OLR1281-PS
14770,405588,OLR1282-PS
14771,315572,OLR1283
14772,405589,OLR1284-PS
14773,300595,OLR1285
14774,405084,OLR1286
14775,405083,OLR1287-PS
14776,405082,OLR1288
14777,405590,OLR1289-PS
14778,405912,OLR129
14779,300597,OLR1290-PS
14780,405081,OLR1291
14781,405312,OLR1292
14782,300599,OLR1293
14783,367064,OLR1294
14784,367065,OLR1295
14785,405591,OLR1296-PS
14786,300600,OLR1297
14787,405592,OLR1298-PS
14788,302090,OLR1299-PS
14789,293075,OLR13
14790,293268,OLR130
14791,405593,OLR1300-PS
14792,300602,OLR1301
14793,300603,OLR1302
14794,405080,OLR1303
14795,300605,OLR1304
14796,405311,OLR1305
14797,300607,OLR1306
14798,315573,OLR1307
14799,405079,OLR1308
14800,300610,OLR1309
14801,405071,OLR131
14802,405594,OLR1310-PS
14803,300613,OLR1311
14804,405595,OLR1312-PS
14805,405078,OLR1313
14806,300615,OLR1314
14807,300616,OLR1315
14808,405077,OLR1316
14809,405596,OLR1317-PS
14810,405980,OLR1318
14811,300620,OLR1319
14812,293271,OLR132
14813,300621,OLR1320
14814,405076,OLR1321
14815,300624,OLR1323
14816,405310,OLR1324-PS
14817,300625,OLR1325
14818,300626,OLR1326
14819,300627,OLR1327
14820,367067,OLR1328
14821,405075,OLR1329
14822,300630,OLR1330
14823,405074,OLR1331
14824,300632,OLR1332
14825,300633,OLR1333-PS
14826,300634,OLR1334
14827,300635,OLR1335
14828,300637,OLR1337
14829,405073,OLR1338
14830,300639,OLR1339
14831,405414,OLR133-PS
14832,300640,OLR1340
14833,300643,OLR1341
14834,405597,OLR1342-PS
14835,405982,OLR1343
14836,301610,OLR1344
14837,405023,OLR1345
14838,316633,OLR1346
14839,406024,OLR1347
14840,405598,OLR1348-PS
14841,301611,OLR1349
14842,405415,OLR134-PS
14843,405913,OLR135
14844,405022,OLR1350
14845,405021,OLR1351
14846,405301,OLR1352
14847,405020,OLR1353
14848,405599,OLR1354-PS
14849,287080,OLR1355
14850,302954,OLR1356
14851,405151,OLR1357-PS
14852,287077,OLR1358
14853,287079,OLR1359-PS
14854,293273,OLR136
14855,405600,OLR1360-PS
14856,287000,OLR1361
14857,363546,OLR1362
14858,405601,OLR1363-PS
14859,405150,OLR1364
14860,287081,OLR1365
14861,405335,OLR1366
14862,405149,OLR1367-PS
14863,287082,OLR1368
14864,302958,OLR1369
14865,405003,OLR137
14866,405334,OLR1370
14867,405602,OLR1371-PS
14868,287083,OLR1372
14869,287090,OLR1373
14870,405333,OLR1374
14871,287088,OLR1375
14872,287084,OLR1376
14873,405603,OLR1377-PS
14874,287086,OLR1378
14875,405604,OLR1379-PS
14876,405148,OLR1380
14877,363549,OLR1381
14878,287093,OLR1382
14879,287232,OLR1383
14880,405398,OLR1384
14881,287236,OLR1385
14882,287237,OLR1386
14883,287241,OLR1387
14884,405066,OLR1388
14885,287240,OLR1389
14886,405002,OLR138-PS
14887,293278,OLR139
14888,405369,OLR1390-PS
14889,405983,OLR1391
14890,405984,OLR1392
14891,363585,OLR1393
14892,405985,OLR1394
14893,405986,OLR1395
14894,405987,OLR1396
14895,405988,OLR1397
14896,287245,OLR1398
14897,405990,OLR1399
14898,404901,OLR14
14899,293279,OLR140
14900,405991,OLR1400
14901,287247,OLR1401
14902,405605,OLR1402-PS
14903,405606,OLR1403-PS
14904,405065,OLR1404
14905,405386,OLR1405
14906,405064,OLR1406
14907,287262,OLR1407
14908,405063,OLR1408
14909,287259,OLR1409
14910,293280,OLR141
14911,405062,OLR1410
14912,405061,OLR1411
14913,405607,OLR1412-PS
14914,252887,OLR1413
14915,405060,OLR1414
14916,405059,OLR1415
14917,287314,OLR1416
14918,405368,OLR1417
14919,287313,OLR1418
14920,405308,OLR1419-PS
14921,365330,OLR142
14922,405058,OLR1420-PS
14923,405057,OLR1421
14924,287310,OLR1422
14925,287309,OLR1423
14926,405056,OLR1424
14927,287316,OLR1425
14928,405608,OLR1427-PS
14929,287318,OLR1428
14930,405609,OLR1429-PS
14931,293281,OLR143
14932,405055,OLR1430-PS
14933,405054,OLR1431
14934,287321,OLR1432
14935,363606,OLR1433
14936,287322,OLR1434
14937,405053,OLR1435
14938,287324,OLR1436
14939,287325,OLR1437
14940,405052,OLR1438-PS
14941,287328,OLR1439
14942,293282,OLR144
14943,287329,OLR1440
14944,405051,OLR1442
14945,287331,OLR1443
14946,405610,OLR1444-PS
14947,405307,OLR1445
14948,363607,OLR1446-PS
14949,405611,OLR1447-PS
14950,287336,OLR1448
14951,405050,OLR1449
14952,365331,OLR145
14953,405049,OLR1450
14954,405306,OLR1451
14955,405048,OLR1452
14956,405047,OLR1453
14957,287343,OLR1454
14958,405046,OLR1455
14959,405305,OLR1456
14960,363608,OLR1457
14961,287347,OLR1458
14962,405045,OLR1459
14963,405044,OLR1460
14964,287349,OLR1461
14965,405993,OLR1462
14966,287363,OLR1463
14967,287365,OLR1464-PS
14968,287480,OLR1466
14969,287481,OLR1467
14970,404977,OLR1468
14971,404976,OLR1469
14972,293283,OLR146-PS
14973,404975,OLR1470
14974,404974,OLR1471
14975,405286,OLR1472
14976,405612,OLR1473-PS
14977,405285,OLR1474
14978,287487,OLR1475
14979,405613,OLR1476-PS
14980,405284,OLR1477-PS
14981,404973,OLR1479
14982,405416,OLR147-PS
14983,293285,OLR148
14984,405283,OLR1480-PS
14985,363639,OLR1481
14986,287484,OLR1482
14987,287488,OLR1483-PS
14988,405614,OLR1484-PS
14989,287489,OLR1485
14990,404972,OLR1486
14991,405382,OLR1487-PS
14992,404971,OLR1488
14993,405615,OLR1489-PS
14994,293289,OLR149
14995,404970,OLR1490
14996,404969,OLR1491
14997,287496,OLR1492
14998,363640,OLR1493
14999,406030,OLR1495-PS
15000,404968,OLR1496
15001,405282,OLR1497-PS
15002,287501,OLR1498
15003,287502,OLR1499
15004,405001,OLR150
15005,405281,OLR1500
15006,404967,OLR1501
15007,405616,OLR1503-PS
15008,303296,OLR1504
15009,287506,OLR1505
15010,287508,OLR1507
15011,404966,OLR1508-PS
15012,363642,OLR1509
